,id,user_id,handle,clean_text,lang,timestamp,sentiment_label,sentiment_score,top_topic,Cryptocurrency and Fintech,Technology,Healthcare and Pharmaceuticals,Defense and Aerospace,Financials,Airlines and Travel,Energy,Agriculture,Automotive
207,1604307229565255681,1137701.0,DavidSacks,"In their zeal to attack @elonmusk as a free speech hypocrite, the corporate media has defended impersonation, swast… https://t.co/d8ALs2r8Lb",en,2022-12-18 02:47:04.772000+00:00,Neutral,0.9976927042007446,Energy,0.12121345847845078,0.5885686874389648,0.2712703049182892,0.18411320447921753,0.3589368760585785,0.04871120676398277,0.6145643591880798,0.02557598613202572,0.22964061796665192
208,1598079211625156608,1137701.0,DavidSacks,"The Fed got the whole economy hooked on the drug of easy money, then forced it to go cold turkey. Now come the with… https://t.co/cWn57qe7CX",en,2022-11-30 22:19:09.584000+00:00,Neutral,0.9999598264694214,Financials,0.0005677941953763366,0.0010855784639716148,0.000885056215338409,0.0005141048459336162,0.12172956764698029,0.0009667830308899283,0.006251025479286909,0.00013933209993410856,0.014964981935918331
209,1598078488199991297,1137701.0,DavidSacks,"The Fed got the whole economy hooked on the drug of easy money, then forced it to go cold turkey this year. Now com… https://t.co/WIdm13NiTx",en,2022-11-30 22:16:17.106000+00:00,Neutral,0.999880313873291,Financials,0.0008786327671259642,0.0015995941357687116,0.0012954598059877753,0.0008722875500097871,0.1573660969734192,0.0027919758576899767,0.007672461215406656,0.00038066631532274187,0.02235518768429756
210,1598078246624858112,1137701.0,DavidSacks,"The Fed got the whole economy hooked on drugs, then forced it to go cold turkey this year. Now come the withdrawals.",en,2022-11-30 22:15:19.510000+00:00,Neutral,0.6813842058181763,Financials,0.001083279144950211,0.004147386644035578,0.11356091499328613,0.0002074959484161809,0.579171359539032,0.001610592007637024,0.04749578982591629,0.0001610137987881899,0.018191024661064148
211,1597988567405338625,1137701.0,DavidSacks,"RT @balajis: The entrepreneurial capitalist is attacked as a monopolist, while the corporate monopolist is defended as a capitalist.  Aboli…",en,2022-11-30 16:18:58.318000+00:00,Neutral,0.9978176355361938,Technology,0.13596822321414948,0.44376254081726074,0.3380414843559265,0.22810670733451843,0.28445467352867126,0.27246540784835815,0.32626840472221375,0.08596418052911758,0.26972275972366333
212,1589830782004367360,1137701.0,DavidSacks,@SteveSchmidtSES @elonmusk Hitler used carrier pigeons? Give me a break. Who’s paying you to plant this story?,en,2022-11-08 04:02:50.714000+00:00,Neutral,0.999883770942688,Defense and Aerospace,0.0008841798990033567,0.0038178556133061647,0.004055908415466547,0.12383438646793365,0.028880080208182335,0.011077609844505787,0.09416163712739944,0.012692137621343136,0.005754784680902958
213,1589480606492418049,1137701.0,DavidSacks,It’s really wonderful how everyone on Twitter is suddenly coming to the defense of “protected” speech and unfair ba… https://t.co/7j0CgEB8Vu,en,2022-11-07 04:51:22.366000+00:00,Positive,0.7655254602432251,Technology,0.08764006197452545,0.5540731549263,0.1236075609922409,0.12053637206554413,0.10207077860832214,0.04350139573216438,0.2336341291666031,0.033834557980298996,0.0583849661052227
214,1586786025300295680,1137701.0,DavidSacks,So @AdamKinzinger is trying to smear me for investing in @naval’s @AngelList along with @Benioff @drewhouston… https://t.co/w3OVnppWST,en,2022-10-30 18:24:04.147000+00:00,Neutral,0.9997586607933044,Defense and Aerospace,0.10791631042957306,0.5548744201660156,0.2460399568080902,0.6410078406333923,0.06399306654930115,0.009652890264987946,0.15356223285198212,0.012768913060426712,0.008123787119984627
215,1582046724419223556,1137701.0,DavidSacks,RT @elonmusk: Exceptionally well-said,en,2022-10-17 16:31:46.765000+00:00,Positive,0.9999905824661256,Technology,0.4413391351699829,0.7685350179672241,0.4881550669670105,0.5451340675354004,0.4604412019252777,0.17039084434509277,0.597830057144165,0.14208324253559113,0.5995999574661255
216,1581751737592913921,1137701.0,DavidSacks,RT @WarOnTheRocks: Jeremy Shapiro presents a scenario of nuclear escalation https://t.co/aDsOjTsNwJ,en,2022-10-16 20:59:36.425000+00:00,Neutral,0.9999723434448242,Defense and Aerospace,6.103969644755125e-05,0.0005846965941600502,0.0001389777025906369,0.005317408591508865,0.0001846445957198739,0.00011475877545308322,0.0003748485760297626,0.00012832944048568606,0.00024020750424824655
217,1581467351320363008,1137701.0,DavidSacks,This crying congressman thinks he’s a tough guy for advocating direct US involvement. He’s willing to get into WWII… https://t.co/h8VDRhyv3u,en,2022-10-16 02:09:33.454000+00:00,Neutral,0.9992836117744446,Defense and Aerospace,0.00047972367610782385,0.0026073751505464315,0.0016670235199853778,0.04382173717021942,0.0029867312405258417,0.0009150922414846718,0.0018327345605939627,0.0009685587137937546,0.002322681248188019
218,1578281222320496640,1137701.0,DavidSacks,"Some of us non-experts were saying weeks ago that Putin is not bluffing, and that therefore US policy is on an acce… https://t.co/xZvzytJwFR",en,2022-10-07 07:09:01.105000+00:00,Neutral,0.9999613761901855,Defense and Aerospace,0.011510642245411873,0.011953991837799549,0.009879831224679947,0.19987520575523376,0.0406220518052578,0.004427874460816383,0.0816287100315094,0.0026908311992883682,0.0090597840026021
219,1577885416723816449,1137701.0,DavidSacks,Zelensky campaigned on a peace platform. Effectively he was supposed to find a modus vivendi with Russia. That is not what he delivered.,en,2022-10-06 04:56:13.697000+00:00,Neutral,0.9999340772628784,Defense and Aerospace,0.009278660640120506,0.04073350131511688,0.003357547800987959,0.042759571224451065,0.031169312074780464,0.004187514539808035,0.0366688072681427,0.008689464069902897,0.024869084358215332
220,1577791429035708416,1137701.0,DavidSacks,RT @all_in_tok: How @Microsoft crushes their competitors:  1️⃣ Hot new SaaS company arises 🌅  2️⃣ MS clones it 💩   3️⃣ Add it to the Office…,en,2022-10-05 22:42:45.286000+00:00,Neutral,0.8620231747627258,Technology,0.028063757345080376,0.8915465474128723,0.07599212974309921,0.0316506065428257,0.16338491439819336,0.01934736780822277,0.07599803805351257,0.009797354228794575,0.010098135098814964
221,1576405813886713857,1137701.0,DavidSacks,RT @balajis: MAGA Republicans vs MAGA* Democrats  * Microsoft Amazon Google Apple,en,2022-10-02 02:56:48.891000+00:00,Neutral,0.9999903440475464,Technology,0.0006444425089284778,0.9477550387382507,0.007279532961547375,0.0038768064696341753,0.012633888982236385,0.0010691501665860415,0.012862239964306355,0.01348681841045618,0.005088309291750193
222,1571380865338380289,1137701.0,DavidSacks,https://t.co/fETaIg0vDP,zxx,2022-09-18 06:09:27.798000+00:00,Neutral,0.999228835105896,Technology,0.4998322129249573,0.6215676665306091,0.5516074895858765,0.4013841450214386,0.3759254515171051,0.3550647795200348,0.4787445366382599,0.27138206362724304,0.43026068806648254
223,1635625333280976900,381289719.0,nntaleb,3) I still can't get how some people are not OFFENDED at the fact that @balaji with such reasoning is actually invo… https://t.co/99tReFaCph,en,2023-03-14 12:54:02.560000+00:00,Neutral,0.9993863105773926,Energy,0.15890106558799744,0.21276520192623138,0.1518462598323822,0.13685552775859833,0.22669224441051483,0.08784743398427963,0.29010823369026184,0.05782775580883026,0.10579472780227661
224,1635278955094880259,381289719.0,nntaleb,Not against technology; against neomania  Not against depositor bailouts; against bankers bailouts Not against the… https://t.co/QOUCvDmSSK,en,2023-03-13 13:57:39.565000+00:00,Neutral,0.9987897276878356,Technology,0.1655370146036148,0.8468425869941711,0.00610249163582921,0.05860660970211029,0.465496689081192,0.0026742424815893173,0.027792833745479584,0.0009472992969676852,0.003180165309458971
225,1634980577354076161,381289719.0,nntaleb,Make sure you ignore this psychotic ignoramus. He has the financial sophistication of a goldfish swimming in Vodka-… https://t.co/s6hVbC3OIU,en,2023-03-12 18:12:00.768000+00:00,Neutral,0.9999270439147948,Financials,0.11343441158533096,0.102279432117939,0.11701343953609467,0.07955558598041534,0.9269243478775024,0.0949598029255867,0.15857234597206116,0.027247628197073936,0.049080658704042435
226,1634980313863700481,381289719.0,nntaleb,Make sure you ignore this psychotic ignoramus. He has the financial sophistication of a fishbowl swimming in Vodka-… https://t.co/jfrISQbFqE,en,2023-03-12 18:10:57.947000+00:00,Neutral,0.9999139308929444,Financials,0.07185432314872742,0.08774866908788681,0.08049587160348892,0.06487250328063965,0.9202355146408081,0.07197396457195282,0.12650994956493378,0.02012769877910614,0.03129017353057861
227,1633172232074833925,381289719.0,nntaleb,"Fooled by hot air. Grant Broggi? You can't trust him as far as you can throw him. @GrantSSC is a deceitful, unprinc… https://t.co/Uu6dPAwsrl",en,2023-03-07 18:26:17.656000+00:00,Neutral,0.9996333122253418,Technology,0.1967386156320572,0.3627568781375885,0.2774704694747925,0.25258365273475647,0.28432735800743103,0.09467436373233795,0.2531169056892395,0.15299509465694427,0.26294437050819397
228,1633108520043200515,381289719.0,nntaleb,"In a certain SouthWestern city, the Uber driver declares that he is a ""real estate broker"" doing ""this"" part-time.… https://t.co/dygijcHP3n",en,2023-03-07 14:13:07.524000+00:00,Neutral,0.99990975856781,Financials,9.501765453023836e-05,0.00044389802496880293,0.0001189747272292152,0.0001029031045618467,0.0010668596951290965,0.00021855451632291079,0.0002092916110996157,0.00013513128214981407,0.00018999003805220127
229,1632158012075917312,381289719.0,nntaleb,"This friend of mine just called &amp; asked me to ask my Twitter friends about a Mediterrranean (Italian, Greek, etc.)… https://t.co/6WBpEVReY7",en,2023-03-04 23:16:08.765000+00:00,Neutral,0.9999372959136964,Technology,0.0007084610406309366,0.01854504644870758,0.0008809514110907912,0.0011121334973722696,0.001233039889484644,0.003305896883830428,0.0018244031816720963,0.0007979830843396485,0.0008682471234351397
230,1630920861724049411,381289719.0,nntaleb,The historical event that worries me the most is how fast Hitler took Germany from a relatively disarmed and econom… https://t.co/aKub8S4o0F,en,2023-03-01 13:20:09.136000+00:00,Negative,0.8763027787208557,Energy,0.00011392667511245236,0.00038009355193935335,0.00022183045803103596,0.0018284776015207171,0.10604683309793472,0.00015401514247059822,0.15688584744930267,0.0006734539056196809,0.00235066469758749
231,1630675668953382913,381289719.0,nntaleb,@ChazuruHaddad Be there March 20. You work then?,en,2023-02-28 21:05:50.624000+00:00,Neutral,0.9999700784683228,Technology,0.21765689551830292,0.5684564113616943,0.38458317518234253,0.30717095732688904,0.40267467498779297,0.2846710681915283,0.4899369776248932,0.31934767961502075,0.34342801570892334
232,1630669081857740802,381289719.0,nntaleb,@ChazuruHaddad جايي ب ٢٠ \٢ لعندكن. انا مش ب نو يرك,ar,2023-02-28 20:39:40.138000+00:00,Neutral,0.9977868795394896,Energy,0.15516261756420135,0.26758959889411926,0.1406978815793991,0.2616349458694458,0.2651118040084839,0.15214551985263824,0.2764667570590973,0.20018257200717926,0.08423358201980591
233,1630386932566958081,381289719.0,nntaleb,We knew @Snowden was a despicable individual of v. low intellect. He is body shaming the fellow ONLY because he has… https://t.co/by9ZJMV54y,en,2023-02-28 01:58:30.505000+00:00,Neutral,0.9999042749404908,Technology,0.009752433747053146,0.07105856388807297,0.007145844865590334,0.017556319013237953,0.015214686281979084,0.004578532185405493,0.026103975251317024,0.002645263448357582,0.004097307566553354
234,1630205323913961476,381289719.0,nntaleb,"2) I systematically block idiots who try to use statistics for racial discrimination thinking it is a ""scientific""… https://t.co/iMNIb7md4S",en,2023-02-27 13:56:51.628000+00:00,Neutral,0.9999877214431764,Airlines and Travel,9.223786037182435e-05,0.000718754599802196,0.0013103957753628492,0.003960569389164448,0.0005157546838745475,0.005656603258103132,0.0019385626073926687,0.001510048285126686,0.0027994716074317694
235,1630177686952738817,381289719.0,nntaleb,"Friends, is the olive oil restriction observed *in practice* all Greek Orthodox communities? Some say the prohibiti… https://t.co/ly3M0uPXoq",en,2023-02-27 12:07:02.463000+00:00,Neutral,0.9999477863311768,Energy,9.076679270947352e-05,0.001558994292281568,0.0002575550170149654,0.0002593616081867367,0.0017903642728924751,0.00014524851576425135,0.005912692751735449,0.0018338094232603908,0.0006206769030541182
236,1629295634107834368,381289719.0,nntaleb,"PROBABILITY DU JOUR: Berkson's paradox If you remove the 3rd quadrant for uncorrelated variables, the total correla… https://t.co/50ZTewWczQ",en,2023-02-25 01:42:04.677000+00:00,Neutral,0.9999957084655762,Energy,0.09255733340978622,0.20192627608776093,0.1779375970363617,0.11152400076389313,0.18034309148788452,0.08812265843153,0.23522764444351196,0.09014718234539032,0.10529103875160217
237,1629219179411787781,381289719.0,nntaleb,The full thread is here https://t.co/3aJo9xKNWj,en,2023-02-24 20:38:16.457000+00:00,Neutral,0.999976396560669,Healthcare and Pharmaceuticals,0.37431785464286804,0.45429667830467224,0.48810020089149475,0.33789771795272827,0.31604835391044617,0.31487783789634705,0.3187714219093323,0.14124411344528198,0.12200048565864563
238,1629216917062881282,381289719.0,nntaleb,MINI LECTURE 15 - Conditional vs. unconditional correlation: twin studies overestimate heredity https://t.co/3K0leUe5dV,en,2023-02-24 20:29:17.071000+00:00,Neutral,0.9999716281890868,Energy,0.011679613962769508,0.058929335325956345,0.08843017369508743,0.07236134260892868,0.027388419955968857,0.015935953706502914,0.10128165781497955,0.09980437159538269,0.035162825137376785
239,1629146177621860353,381289719.0,nntaleb,Saar badda federaliyyé.   Christian groups respond to Mikati’s comments on proportion of Christians in the country… https://t.co/A27N76HazF,en,2023-02-24 15:48:11.474000+00:00,Neutral,0.9999948740005492,Financials,0.001476644421927631,0.003117583692073822,0.0022637899965047836,0.00344419595785439,0.00583029305562377,0.0013709735358133912,0.005096647888422012,0.002465943107381463,0.0026128049939870834
240,1629116747830767616,381289719.0,nntaleb,"Friends, which one(s) is obviously missing from the list?… https://t.co/xWO0JWslZG",en,2023-02-24 13:51:14.865000+00:00,Neutral,0.9997554421424866,Technology,0.09524329006671906,0.2845970094203949,0.16833770275115967,0.11723726242780685,0.18821682035923004,0.07282748818397522,0.11864040046930313,0.06291574239730835,0.0695558711886406
241,1629116609821384704,381289719.0,nntaleb,"Friends, which one is obviously missing from the list?",en,2023-02-24 13:50:41.961000+00:00,Negative,0.5725141763687134,Technology,0.05587222799658775,0.187679260969162,0.07830042392015457,0.08253083378076553,0.16506972908973694,0.0463319756090641,0.11664805561304092,0.08167354017496109,0.06557547301054001
242,1629113777529532416,381289719.0,nntaleb,"The connection between 1) Private Equity, 2) High Leverage, 3) ""self inflicted gunshot"" (if true), and a 4½%  incre… https://t.co/GbwXDQtSqG",en,2023-02-24 13:39:26.690000+00:00,Neutral,0.9999730587005616,Financials,7.956623448990285e-05,0.0007857634336687624,0.000510212907101959,0.00027058046543970704,0.0010578942019492388,8.62039887579158e-05,0.0006119726458564401,0.00014784871018491685,0.00036909885238856077
243,1628760311577645056,381289719.0,nntaleb,"If you engage a fool, you are an optimistic, pathologically optimistic fool.",en,2023-02-23 14:14:53.840000+00:00,Positive,0.999090313911438,Technology,0.15202531218528748,0.38219621777534485,0.18029095232486725,0.17869891226291656,0.26787155866622925,0.1336117684841156,0.27859407663345337,0.11169160902500153,0.19071850180625916
244,1628122708180406303,381289719.0,nntaleb,RT @nntaleb: @altvu Blocked.,en,2023-02-21 20:01:17.344000+00:00,Neutral,0.9997245669364928,Technology,0.2960106432437897,0.7816158533096313,0.21459680795669556,0.4631519019603729,0.34535813331604004,0.3151779770851135,0.30619481205940247,0.06795739382505417,0.07917728275060654
245,1627866000531103746,381289719.0,nntaleb,PROBABILITY DU JOUR A very very interesting problem. @Octonion is one of the most natural mathematicians on Twitter… https://t.co/PZf6cRrcWd,en,2023-02-21 03:01:13.471000+00:00,Neutral,0.7670416235923767,Energy,0.018693948164582253,0.004664595704525709,0.03221329301595688,0.027601618319749832,0.02380618080496788,0.0019765261095017195,0.12028919905424118,0.013902591541409492,0.0032433851156383753
246,1627503329621291016,381289719.0,nntaleb,"PROBABILITY DU JOUR Showing , actually PROVING that the twin studies (beloved by racemongers and eugenists) overest… https://t.co/Frme21GFup",en,2023-02-20 03:00:05.988000+00:00,Neutral,0.9994545578956604,Energy,0.0007352528045885265,0.004908466245979071,0.003202675376087427,0.006108757574111223,0.0016407091170549393,0.0009190932032652199,0.04113767296075821,0.0031516726594418287,0.006152207963168621
247,1625855758889021445,381289719.0,nntaleb,"I was trying to explain the difference between the two coalitions, the broadly defined ""West"" vs the ""Axis"" Iran-Ru… https://t.co/xflmygcJOp",en,2023-02-15 13:53:14.515000+00:00,Neutral,0.999995231628418,Defense and Aerospace,0.00048256057198159397,0.003696565283462405,0.0008199876174330711,0.03157757222652435,0.00289368093945086,0.00048091390635818243,0.011792497709393501,0.001234227791428566,0.000717473856639117
248,1625672975868370944,381289719.0,nntaleb,@EmmetPeppers You were almost blocked in the past. You will be soon.  E assisted bikes travel at an average of 10-1… https://t.co/cen4gajU7c,en,2023-02-15 01:46:55.647000+00:00,Neutral,0.9999819993972778,Technology,0.02373640425503254,0.7171981334686279,0.058427244424819946,0.019814739003777504,0.06457313150167465,0.0008791583823040128,0.694114089012146,0.010734240524470806,0.0011656173737719655
249,1625542027478810631,381289719.0,nntaleb,True. Spends 2 orders of magnitude more than an e-bicycle.  Buy a bicycle.,en,2023-02-14 17:06:35.118000+00:00,Neutral,0.99985933303833,Energy,0.08073186874389648,0.7427688837051392,0.11020711064338684,0.0997423529624939,0.5476436018943787,0.14775756001472473,0.8531907200813293,0.08854862302541733,0.038237813860177994
250,1625487234865537024,381289719.0,nntaleb,"Involving technologists, blockchainists or other programmers in finance is like asking engine maintenance mechanics… https://t.co/X82AFt9bKm",en,2023-02-14 13:28:51.541000+00:00,Neutral,0.9999722242355348,Financials,0.8426399827003479,0.7379544377326965,0.00016555163892917335,0.00016195107309613377,0.9591759443283081,0.00010381096217315644,0.0013816695427522063,0.00010324795584892854,0.14666421711444855
251,1625483776871612416,381289719.0,nntaleb,RT @DrCirillo: A few lines written in 2020 (with @nntaleb) and a screenshot from Google today. https://t.co/SSylpAqTpX,en,2023-02-14 13:15:07.091000+00:00,Neutral,0.9999853372573853,Technology,0.21669228374958038,0.6953889727592468,0.27109816670417786,0.22926849126815796,0.2873077690601349,0.020862167701125145,0.2923867106437683,0.1306477189064026,0.10268349945545197
252,1625235515795509248,381289719.0,nntaleb,@Almost3331 @amalmerzouk Amal vincit!,en,2023-02-13 20:48:37.038000+00:00,Neutral,0.9989737272262572,Healthcare and Pharmaceuticals,0.18007875978946686,0.3039591312408447,0.3157438039779663,0.1835208386182785,0.22108377516269684,0.13609576225280762,0.2783706784248352,0.10138007998466492,0.1390417218208313
253,1624871806359183360,381289719.0,nntaleb,"RT @abeydola: @DIAS All are descendants of ancient Anatolians, they just speak different language.",en,2023-02-12 20:43:21.951000+00:00,Neutral,0.9999979734420776,Defense and Aerospace,0.004397597163915634,0.0025768540799617767,0.009264480322599411,0.6579235196113586,0.015058759599924088,0.0038378906901925802,0.06637682765722275,0.034382037818431854,0.0051520937122404575
254,1624422183333163015,381289719.0,nntaleb,"Mr Young will soon discover that the more umbrellas people buy in a city, the more it will rain there.  Let's blaim… https://t.co/QqIIOFsHIx",en,2023-02-11 14:56:43.468000+00:00,Neutral,0.999980092048645,Technology,0.009667609818279743,0.13054783642292023,0.02120366133749485,0.022062882781028748,0.06618527323007584,0.018161797896027565,0.022244321182370186,0.0015677447663620114,0.017130235210061073
255,1623146819705270272,381289719.0,nntaleb,Intellectual fraudster du jour: @DrEliDavid  https://t.co/lbhNW0nGi6,fr,2023-02-08 02:28:53.084000+00:00,Neutral,0.999366581439972,Technology,0.029219849035143852,0.22593751549720764,0.026361549273133278,0.02332366444170475,0.0010987484129145741,0.0014241753378883004,0.02760619856417179,0.0018911377992480993,0.0011998385889455676
256,1623056095877931009,381289719.0,nntaleb,"When the facts don't fit the theory, the practitioner doubts the theory, the theorists doubts the facts, and the sk… https://t.co/XYWDePUZB0",en,2023-02-07 20:28:22.838000+00:00,Neutral,0.9989342093467712,Technology,0.21030938625335693,0.3352234363555908,0.21571682393550873,0.16151361167430878,0.2568519115447998,0.09424940496683121,0.2836039364337921,0.11890298873186111,0.17010262608528137
257,1623053849782018048,381289719.0,nntaleb,"When the facts don't fit the theory, the practitioner doubts the theory, the theorists doubt the facts; and the tru… https://t.co/S9pr14HvCy",en,2023-02-07 20:19:27.327000+00:00,Neutral,0.99904066324234,Technology,0.223907008767128,0.3451577425003052,0.21553565561771393,0.1684606820344925,0.24899636209011078,0.09730397164821625,0.30878758430480957,0.11981217563152313,0.20694580674171448
258,1623033614999949325,381289719.0,nntaleb,"ChatGDP uses most likely combinations of words, &amp; confirms my idea of verbalism: the meaning changes according to w… https://t.co/U77KuiUm7l",en,2023-02-07 18:59:02.979000+00:00,Neutral,0.9999710321426392,Energy,0.016657855361700058,0.1228289008140564,0.08209376037120819,0.01101759634912014,0.02694684825837612,0.008480016142129898,0.24326932430267334,0.11345648020505905,0.056290965527296066
259,1622946976575770626,381289719.0,nntaleb,This friend of mine is asking if walking with a vest helps Zone 2 training (More broadly Zones 1+ to 3-). And if so… https://t.co/X3dtvaFDaG,en,2023-02-07 13:14:46.769000+00:00,Neutral,0.999976634979248,Energy,0.0005209660157561302,0.029349612072110176,0.020578427240252495,0.03772653266787529,0.0016294701490551233,0.0008587154443375766,0.14243662357330322,0.00969924870878458,0.0029882900416851044
260,1622575284556791808,381289719.0,nntaleb,"Praying for the people of the Levant and the Levant-Anatolia basin, particularly Northern Syria, devastated by war.… https://t.co/ZvqI3G9ZmH",en,2023-02-06 12:37:48.486000+00:00,Neutral,0.9762978553771972,Agriculture,0.0018018679693341255,0.0015599075704813004,0.0008039969252422452,0.0016328784404322505,0.0008650621166452765,0.0005473712226375937,0.004231234546750784,0.006473620422184467,0.003151641460135579
261,1622241835836899329,381289719.0,nntaleb,ChatGTP missed the central concept of Skin In The Game: it is at its core an evolutionary filter. Those who cause d… https://t.co/i0gAQN9Nec,en,2023-02-05 14:32:48.116000+00:00,Neutral,0.9999121427536012,Healthcare and Pharmaceuticals,0.03446532040834427,0.05397181585431099,0.08050934970378876,0.05525942146778107,0.07512793689966202,0.023236477747559547,0.06062254309654236,0.05075691267848015,0.04067213833332062
262,1621958775371403270,381289719.0,nntaleb,"This ignoramus, has the reasoning abilities of a goldfish in a vodka-spiked bowl.  1) NATO is a self-defense group… https://t.co/gAmVTFu4eA",en,2023-02-04 19:48:01.242000+00:00,Neutral,0.99997878074646,Defense and Aerospace,0.00014104896399658173,0.00038465484976768494,0.00012060903827659786,0.0020404162351042032,0.0011553936637938023,7.160173117881641e-05,0.0003865846374537796,6.723689148202538e-05,0.00018830881163012236
263,1620504296474411008,381289719.0,nntaleb,https://t.co/DvD0IGXRpw,zxx,2023-01-31 19:28:26.450000+00:00,Neutral,0.9991573095321656,Technology,0.5527917742729187,0.6541741490364075,0.6054657101631165,0.4380602240562439,0.43754273653030396,0.3843083083629608,0.4347132742404938,0.2502226233482361,0.46450772881507874
264,1620499076642144256,381289719.0,nntaleb,RT @CoriYarckin: Front row to finally meet @nntaleb Nassim Taleb (my bro’s partner for over 15 years) and hear his #wordsofwisdom with @bus…,en,2023-01-31 19:07:41.945000+00:00,Neutral,0.9997878670692444,Technology,0.29904210567474365,0.47837355732917786,0.2115231156349182,0.17598634958267212,0.3207840919494629,0.33575427532196045,0.2481168806552887,0.08800072222948074,0.10246086865663528
265,1620474135108517888,381289719.0,nntaleb,"RT @BloombergTV: “It doesn't rain money anymore,” says Universa Investments Senior Scientific Advisor Nassim Taleb when discussing cash flo…",en,2023-01-31 17:28:35.420000+00:00,Neutral,0.9999366998672484,Financials,0.00980823952704668,0.06935733556747437,0.17174825072288513,0.055234234780073166,0.5708318948745728,0.02117495983839035,0.09146589040756226,0.01732976920902729,0.01000667829066515
266,1620388776777490432,381289719.0,nntaleb,"I am certain that Bill Gates would benefit from a few deadlifts a week &amp; perhaps, an annual cycling tour. But I am… https://t.co/LW268ZqbG1",en,2023-01-31 11:49:24.408000+00:00,Neutral,0.9749895334243774,Technology,0.03675401210784912,0.42410895228385925,0.053272001445293427,0.03026135265827179,0.11061884462833405,0.006460760720074177,0.21851077675819397,0.002360628917813301,0.022055422887206078
267,1620182966587768844,381289719.0,nntaleb,"RT @sonalibasak: A lot of warm and fuzzy feelings in the market… no?  https://t.co/QagkZioTmT  Coincidentally, I’ll be interviewing @nntale…",en,2023-01-30 22:11:35.435000+00:00,Neutral,0.9981417655944824,Healthcare and Pharmaceuticals,0.26619836688041687,0.17883361876010895,0.27902600169181824,0.15044811367988586,0.21332015097141266,0.13321302831172943,0.12264227867126465,0.021314920857548714,0.14268310368061066
268,1619712167720386562,381289719.0,nntaleb,"You can't confirm a Gaussian. But you can reject a Gaussian. Like the Black Swan asymmetry: you can't say ""there ar… https://t.co/IfSci7DBNi",en,2023-01-29 15:00:48.238000+00:00,Neutral,0.999975085258484,Energy,0.1160227581858635,0.20893767476081848,0.16856949031352997,0.17913945019245148,0.2319333404302597,0.07524797320365906,0.2598060965538025,0.12729281187057495,0.1592319756746292
269,1618161469987917824,381289719.0,nntaleb,"Just realized that I missed something central: Yes Christianity stood ancient values on their head, the glorificati… https://t.co/SvPmnnxkLS",en,2023-01-25 08:18:53.088000+00:00,Neutral,0.9999403953552246,Financials,0.00017100512923207134,0.00014241861936170608,0.0002646970096975565,0.00026921401149593294,0.00044524759869091213,0.00012489763321354985,0.0002680649049580097,0.00024177218438126147,0.0003234904143027961
270,1618145720707747840,381289719.0,nntaleb,"Heri @BellesLettres mihi hoc donum dedit, historiam ""novam"" iconoclasticam Romae et Menandri. Obsidebatur Menander:… https://t.co/aqEB9obw9b",ro,2023-01-25 07:16:18.167000+00:00,Neutral,0.9994805455207824,Energy,0.005592148285359144,0.01797657459974289,0.014874744229018688,0.010841102339327335,0.01839977130293846,0.002145885955542326,0.055245291441679,0.014573933556675911,0.012641695328056812
271,1615649204470259713,381289719.0,nntaleb,"The fellow is an imbecile, a fraud, or, as I suspect, a combination of both. Picklebrained UFC fighters have a foll… https://t.co/z3edzUT15s",en,2023-01-18 09:56:02.313000+00:00,Neutral,0.9999817609786988,Financials,0.009887699037790298,0.003128176089376211,0.0008914657519198954,0.0004382137849461287,0.04377271607518196,0.00037059574970044196,0.00462450971826911,0.0002704954822547734,0.0007841186597943306
272,1615298473238085632,381289719.0,nntaleb,"@ArielKarlinsky But texhnically this is wrong since Poisson is discrete, integers. Don't tell anyone.",en,2023-01-17 10:42:21.471000+00:00,Neutral,0.9996191263198853,Financials,0.023961475118994713,0.102568119764328,0.0549970418214798,0.052111562341451645,0.1400521993637085,0.023760098963975906,0.09023906290531158,0.05209522694349289,0.05296574532985687
273,1614816687500529665,381289719.0,nntaleb,"The most dangerously foolish argument. Just block this account. I mean, really, block.  #FooledbyRandomness",en,2023-01-16 02:47:54.800000+00:00,Neutral,0.996871292591095,Financials,0.09173542261123657,0.10769760608673096,0.10735882818698883,0.10748168081045151,0.2080695778131485,0.07265505939722061,0.15800239145755768,0.04918747767806053,0.0623796172440052
274,1613904866019278849,381289719.0,nntaleb,People dislike X BUT he busts... should be People dislike X BECAUSE he busts...  You can't be a prosecutor if you h… https://t.co/J1QHzZrWYm,en,2023-01-13 14:24:39.618000+00:00,Neutral,0.9999806880950928,Financials,0.11302497237920761,0.0879950076341629,0.07801879197359085,0.04563529044389725,0.15594767034053802,0.024792086333036423,0.10860982537269592,0.024517523124814034,0.044962722808122635
275,1613499199991021569,381289719.0,nntaleb,"@crentsch @a_solveig96 @PeterSweden7 Imbecile, I link to my VIDEO EXPLAINING the paradox.",en,2023-01-12 11:32:41.300000+00:00,Neutral,0.99902606010437,Healthcare and Pharmaceuticals,0.044294536113739014,0.01547546498477459,0.10754639655351639,0.07999416440725327,0.07865050435066223,0.05862731486558914,0.08799966424703598,0.034934744238853455,0.028054479509592056
